spark_miners,pool_name,start_time,end_time,total_pay
0xed672238460a1dfa863382923e264cb68fc82bdd,sparkpool,2017-10-26,2017-11-28,0.01161557
0x433e5b10bc5d48db58ca5d4f7e7425ad2d7f1352,sparkpool,2017-10-26,2017-10-26,5.478e-05
0xcfade7a08df26d915255185806bd6698e999e0b9,sparkpool,2017-10-26,2017-11-28,0.0034353
0x6668577e45a64b0da4d605f51dd687889a0ecb07,sparkpool,2017-10-26,2017-10-31,0.00271911
0xc5b67dde549483f1374e18a2f36ef6409da215a8,sparkpool,2017-10-26,2018-01-28,3.26456927
0x185843c900775c147f2157db8ecc5df2a2e189d9,sparkpool,2017-10-26,2017-11-28,0.01782465
0x31b1c21ea0941f5c58845693770ce2471ff98a9d,sparkpool,2017-10-26,2017-11-28,0.00213022
0xf78e019dd3e671cd748577ad897af9f6f877a8c5,sparkpool,2017-10-26,2017-10-26,0.03258011
0xa910a4e23945ed93099e5ccb35cc914d09da5c5a,sparkpool,2017-10-26,2017-10-26,0.00457299
0x98853925abcc4c4df5f57464494b4871581f6dba,sparkpool,2017-10-26,2017-12-28,0.00137292
0xf7b661482e314ec59099f20a19007154c26483af,sparkpool,2017-10-26,2018-05-28,2.09760083
0x726262bdc65502843e4407503e080c32d10c8686,sparkpool,2017-10-26,2017-10-26,0.00072406
0x2bc3258fe357c0a332a6ee0848e6dc7eee049b55,sparkpool,2017-10-26,2017-10-31,0.02098542
0x497454a742dc9c52bfbc955252f205fa243c98ce,sparkpool,2017-10-26,2018-04-14,4.55781082
0x8c45cc5f75cc4b59aa76f30e3b8f3ea5f38241dd,sparkpool,2017-10-26,2018-01-28,0.03920665
0x899196dcce6aae653086fa8dc97a005f663d943f,sparkpool,2017-10-26,2017-10-31,0.00272757
0x93cc0f04c4b2f29205e716bb3b153bde5a8b16d1,sparkpool,2017-10-26,2017-10-26,0.00085145
0x9e239fa87e4a875de0f55ccd3932dd2f294d9135,sparkpool,2017-10-26,2017-10-26,0.00052096
0x61faac1614532ecb1fcdcebb495fec83f661079c,sparkpool,2017-10-26,2017-10-26,0.00120594
0xc42f8efda93bfa7d7cb3c77b1603e902661dea54,sparkpool,2017-10-26,2019-04-28,0.02266099
0xa7b2c97ecb9e5eb15edfd4f8705fc7667dedda0c,sparkpool,2017-10-26,2017-12-28,0.06532191
0x2b46cc2f4e72ebbd1b5c182cbb15f598e4b6a508,sparkpool,2017-10-26,2017-12-28,0.00240376
0x30873947b1029e4024be0cb991200d07f9946bc3,sparkpool,2017-10-26,2017-10-31,0.02437979
0x757dbae9aeafa6975ebc71f98a27b0ce75d04403,sparkpool,2017-10-26,2018-07-28,15.76814864
0x9ca8be52274fa285db02cc17917a296d0abe33e5,sparkpool,2017-10-26,2018-05-28,1.8672307
0xbd05fc97957b73046414afef51b7a6ac8d17d8f9,sparkpool,2017-10-26,2017-12-28,0.03114566
0x0388e7dc936472f406d3a9a3b6c1993ac5fe94cd,sparkpool,2017-10-26,2017-10-26,6.792e-05
0x5be4c7ab06dae92921da25ba0ae2d49b409ea889,sparkpool,2017-10-26,2017-10-26,0.0003581
0x6a6683d09021c9887dc7488377bd0226208b3241,sparkpool,2017-10-26,2018-11-17,55.23335011
0xc133c015dc144ea82269e841f88da5669df6ccb4,sparkpool,2017-10-26,2017-10-26,0.0107993
0x4aea68c83f1f528e7653bbc359ed32f2779786b0,sparkpool,2017-10-26,2017-12-31,27.92327282
0x9353045714f4a08907098a61b49b2cddb88a3182,sparkpool,2017-10-26,2018-08-04,2.19574033
0x04200f9d93b84fcbe773ecbf350af2b85a0387ce,sparkpool,2017-10-26,2017-10-26,0.00176625
0xf166bb80b5dbe9cf21e8382b804d58e87fd065d0,sparkpool,2017-10-26,2018-01-28,0.00704929
0x4ae88c8c146cfe68a59f4bea181d16836c7a5a07,sparkpool,2017-10-26,2019-06-28,104.52901917
0x950aaa560832c781884faa58e3c017d3fcb92673,sparkpool,2017-10-26,2017-10-26,5.859e-05
0xb190c12db460e65e1aa9d126c43014f9ba08f4a8,sparkpool,2017-10-26,2017-10-26,0.00035778
0x2c2ab6e4d1af2ab5965418dba1330b256f0de9b2,sparkpool,2017-10-26,2017-12-28,0.01827698
0xd94a6d8b59bf0f3ff6787706b8b4348da58b75e4,sparkpool,2017-10-26,2018-06-28,0.21871685
0x0dcc36d5919aae251458de7e04f3cfd2e0a5f8b3,sparkpool,2017-10-26,2017-12-19,0.25096497
0x9f409fce343c6a5ea8d94f84ead1c98f1d348429,sparkpool,2017-10-26,2017-10-31,0.03818872
0x63c794cd143c4816323b7cfac2ccf1aa561b5959,sparkpool,2017-10-26,2017-10-26,0.00474612
0xae4106e42e8cf023e1eb56dc5bb50d2e49e9541a,sparkpool,2017-10-26,2019-07-20,53.26650146
0x8fbb72e4eed0511f2c6de5d10c3a9c59cedd9486,sparkpool,2017-10-26,2017-10-26,0.00270081
0x2dfe2a074c09331b9c29035283e65fb2e6ced91c,sparkpool,2017-10-26,2017-11-28,0.00774359
0x00f8e49855216b1776105e514417158f978eb07b,sparkpool,2017-10-26,2017-10-26,0.00151297
0xa111d4e5477b8881be8567369e3f9d074139adae,sparkpool,2017-10-26,2017-10-26,4.195e-05
0xac65fe88fcd2fc8fa1797a3f83d273cbafbc5a1e,sparkpool,2017-10-26,2017-10-26,2.688e-05
0xf81cf148c78d57b05a01802208b25a25aaab6e48,sparkpool,2017-10-26,2018-02-28,0.2119739
0xa27f1ac0bd9b6f9ca8d729356fab5fb7e534f8a9,sparkpool,2017-10-26,2017-11-28,0.00402635
0x7fe7f2e5a1d0ac4cb9176ff496e85e7d07467912,sparkpool,2017-10-26,2018-07-12,17.94145499
0x7b3aa6029098757ad60ce3f3643617be52cd9a19,sparkpool,2017-10-26,2017-10-26,3.407e-05
0xcb7db056ecc1062a1a697d3f284221ba41efb585,sparkpool,2017-10-26,2017-10-26,7.08e-05
0x8c47da9b274f2476e89440daf96816717ddb619f,sparkpool,2017-10-26,2017-10-26,3.147e-05
0xecda54a5a9eae509fea82fe2de4cff4121f965d4,sparkpool,2017-10-26,2017-10-26,0.00119513
0x0dafc70c98a8b9d94aa17364b5bf375bbd3e70ad,sparkpool,2017-10-26,2017-10-26,7.6e-06
0x40437c6dc0c63deb73ff50c386ef04e8ad792bac,sparkpool,2017-10-26,2017-10-26,0.0007835
0x7146546a2d969f4e1412f32ba045def0d8e19212,sparkpool,2017-10-26,2017-10-26,0.00030591
0x279baa3572120bc3cf2e72a49832a1a25d6a7897,sparkpool,2017-10-26,2018-01-28,0.00210052
0xd0fd5a03c4aa1243a671047c768626bb47ca42ea,sparkpool,2017-10-26,2017-11-28,0.15966455
0x83aa89837598da4d25bac2e91077bac75cdf4bbb,sparkpool,2017-10-26,2017-10-26,0.00093392
0xb4f6b1a9040ee42d222554a31a261dc0b189ca8e,sparkpool,2017-10-26,2017-10-26,0.00017609
0x9f2b2361b1bb66d3acff8f281f6e9ba49c958798,sparkpool,2017-10-26,2017-10-26,7.058e-05
0x09f07022e83fdcfded64174d4b4264e0f01eab9c,sparkpool,2017-10-26,2019-07-21,93.38844146
0x893f23b44bc9e0344556065522605802b7fd1f6b,sparkpool,2017-10-26,2018-01-28,0.07513195
0x480ac35ea01916cc8bf6da4348c2ea293781c767,sparkpool,2017-10-26,2017-10-26,0.01161388
0x20fd18258b188c0db6d6441bace19081c07d3f4d,sparkpool,2017-10-26,2017-11-28,0.02463518
0x07fdeb790c586211c12119069c286cb0d2b8b023,sparkpool,2017-10-26,2017-10-26,0.00142347
0xcb171908f226dc14057b7b6df9391a8077d0c691,sparkpool,2017-10-26,2017-10-26,8.213e-05
0x5458d14f81b428cc7386bd930c88311f532d896e,sparkpool,2017-10-26,2019-03-28,2.94155209
0xc0077c07171e84a416634556e1b86f150c8a0d3e,sparkpool,2017-10-26,2017-10-26,5.39e-06
0xe2f06947207319f4f649b2b32ef52686a2a955b3,sparkpool,2017-10-26,2017-11-28,0.00260772
0x369b226812c3cebef97c7d720b00ae83569ea4e8,sparkpool,2017-10-26,2017-10-26,5.273e-05
0xc41377c3522b0ade2956a7a1de98bc5198009888,sparkpool,2017-10-26,2017-10-26,0.00070909
0xef5cdd02679aa7d757194cae4b38486f312d9b21,sparkpool,2017-10-26,2018-06-28,0.93240711
0x14fbdfcf766ffbac44bca77a684adf838250bc0c,sparkpool,2017-10-26,2017-10-26,0.00796827
0x1795775b91ae11d412803dd29bc6ba6bbd2144c8,sparkpool,2017-10-26,2018-04-28,0.05023205
0xb70e6b88b83479414031d4d08d02cecab5183058,sparkpool,2017-10-26,2017-10-26,0.0117542
0x49bb876e5dd05b174c0e75635604a7ec01670929,sparkpool,2017-10-26,2018-01-28,0.00100296
0x25125ef7d1b75a780161931f7e7b9a46f33c685e,sparkpool,2017-10-26,2017-10-26,0.04909118
0x84424b440e45264975c5e409346fdc50aa60f23e,sparkpool,2017-10-26,2018-11-23,189.21733778
0x871b4c8b45c32533b0c10fa84ffdef8ccf8e7b0e,sparkpool,2017-10-26,2017-11-28,0.00214034
0x40887d2af2552ab75f8f5dca111b24391b8f5a44,sparkpool,2017-10-26,2017-10-26,0.01786952
0x684450310c9b240534e0821d8717d37e8fc2ef08,sparkpool,2017-10-26,2017-10-26,3.801e-05
0x425e982c5c667fe71982163630568dedef64feac,sparkpool,2017-10-26,2018-05-25,27.73072754
0xe2415b99f128c560ad7420cea79cc871217c44d6,sparkpool,2017-10-26,2017-12-28,0.02445966
0xa5f3673d576dd1f4eef6b7e0fad2549f2e1bf3ef,sparkpool,2017-10-26,2017-10-26,5.317e-05
0x9d08eb3c30ccdf1d8948e17d95ca51d79c7a8b93,sparkpool,2017-10-26,2017-10-26,0.02030039
0x7d97b352ebde33ee3efebd91fc3053b0834e243c,sparkpool,2017-10-26,2019-06-28,0.59477543
0x70a1ef60175d971ee60d2554a2e80b0e5ded0dc0,sparkpool,2017-10-26,2017-11-28,0.01102013
0xa99e88ec78d9de9408655053f7405ca186aa4636,sparkpool,2017-10-26,2017-12-28,0.01619302
0x186fc6b477645b3866a50d8f2e0da31e354a1f96,sparkpool,2017-10-26,2017-10-26,0.00654102
0x8685c4140d617754f1f39620d62a470f6ddbff8a,sparkpool,2017-10-26,2018-01-28,0.01897436
0x81dbd5e40f7fd19c49a3b452d9d4571569f7790f,sparkpool,2017-10-26,2017-10-31,0.00448758
0xe5cb824ef1fdab7916298173990664bbded3505e,sparkpool,2017-10-26,2017-11-28,0.17303253
0x4195103f1528eeef1fd9a01b633140dda72e83ef,sparkpool,2017-10-26,2017-12-28,0.02119844
0x5edb97dc9869204dc3ab1ae19dc1be868312ab92,sparkpool,2017-10-26,2017-10-26,0.00034626
0xa3ece311968aa86bc91db7bfc000bb7bd6c1f903,sparkpool,2017-10-26,2017-10-26,0.00378824
0xb03720d8c398a97a42b7815c92714cf904c97f10,sparkpool,2017-10-26,2017-10-26,0.00106602
0x330a9e09f6d64c98260265d35453477a4ec04176,sparkpool,2017-10-26,2017-10-26,0.00014427
0x79ec7400a9d94129a9f479f48dc61718bd622cb1,sparkpool,2017-10-26,2017-10-26,0.00187041
0x1b6e6c4317ecbd5d83ec38ffe13a5f0ac3cce1f1,sparkpool,2017-10-26,2019-07-06,69.63941358
0x9b6fc57bd1264bee8b04fd789e5862d4f81920be,sparkpool,2017-10-26,2017-11-25,0.37983539
0x4ff354171766faa533c2f0f3f2316817cfea5185,sparkpool,2017-10-26,2017-10-26,0.03032251
0x3ad3cb2ad2c39d1c9852d71344c1e8d5fd02583c,sparkpool,2017-10-26,2017-10-26,0.000136
0xebba9d92fcb2b2da19e75095cbfd8c220766475e,sparkpool,2017-10-26,2017-11-28,0.04481093
0x76faee7955a9631ed5e6ff0f1ddc85c6761a032a,sparkpool,2017-10-26,2017-10-26,0.01535635
0x6bde1aa61ce9646defd92db9d1fa138e9ab89774,sparkpool,2017-10-26,2017-10-26,2.742e-05
0xcf9171483959d96f930de02c34b806dc5cd1c6e9,sparkpool,2017-10-26,2017-10-26,0.00044188
0xc89f6ae9aea50f091a3f5b30c812e854b9e80de7,sparkpool,2017-10-26,2018-04-28,0.19723326
0x9437cad33de63e0cef3b4a79ab52d385e73f2dcb,sparkpool,2017-10-26,2017-10-26,0.00602011
0x1965a7da3040d0d25c604eb5f81e517fb530bc0f,sparkpool,2017-10-26,2017-10-26,0.00011026
0xefba3838f11f3299dcd9a568643f2f15f94ac952,sparkpool,2017-10-26,2017-10-26,0.00366461
0x9f3d3424db311202c9336543a456eb0118cb80f3,sparkpool,2017-10-26,2017-10-26,0.02957445
0xf4917cc3b460aa5c79ed1c513bca5c932e53993f,sparkpool,2017-10-26,2017-10-26,0.01696654
0x3f39e1d7df769288fc936d1c441d82ce1865ce1f,sparkpool,2017-10-26,2017-10-26,0.0012694
0x861c88eb6252d3886801d6c3a71f9fc35fd0f4ec,sparkpool,2017-10-26,2017-10-26,0.00657509
0x371e7b2606488d2fd688eff2a78f71def60f5d43,sparkpool,2017-10-26,2018-01-28,0.00065747
0x3adfe4a860e975a0c016a9e8221f9fd32fc6e0eb,sparkpool,2017-10-26,2017-10-26,0.00057118
0x71198efbf2933b9ad5513b56bbb59f4ebc5c69c6,sparkpool,2017-10-26,2017-10-26,0.00091578
0x43eedd6f424743df3359a80a49dd1cc024526a52,sparkpool,2017-10-26,2017-10-26,6.569e-05
0x78caa60ba12b32eba5f8dffde68ab85ec9c9b80e,sparkpool,2017-10-26,2017-10-31,0.03766068
0xae2eeeaccd5de6fc665cd78335293d2729f53aa4,sparkpool,2017-10-26,2017-10-26,0.01826137
0x4ba3c79490be07a54fb10e404a49242dd7bc4ed5,sparkpool,2017-10-26,2017-10-31,0.0015338
0x3049f9bccf85932ad10a32028fb8c2d63e2175d6,sparkpool,2017-10-26,2017-10-26,0.00086021
0xda42ce156d5d9f23b3453c189249a142bf5d9c9d,sparkpool,2017-10-26,2018-01-28,0.00569735
0xcc28759965560a107f5fd0f30faddd1e2c340374,sparkpool,2017-10-26,2017-10-26,0.01617561
0x786aefca8d41e12fb8fe5e91214cf54a6c08cea4,sparkpool,2017-10-26,2017-10-26,0.00188096
0x1fc6982d389810a35f9c848e73092004458b5244,sparkpool,2017-10-26,2017-10-26,0.00083558
0xb0eefa14219c9f949060065fec955791f69da187,sparkpool,2017-10-26,2017-10-26,0.00043435
0x58db544b62a10650fc71283d7ab39c05b327d3b2,sparkpool,2017-10-26,2017-10-26,0.01948068
0xa47e6c6371b8450d71db7555c546c66e7c744b23,sparkpool,2017-10-26,2017-10-26,0.00968052
0xcf9aaec9aa7d48dd0b15227c7a490a009f1d249b,sparkpool,2017-10-26,2017-10-31,0.02232278
0x4f03b58047f55938091058547ccca2a524717300,sparkpool,2017-10-26,2017-10-26,0.01573723
0x116f77583e192aae12e8c62a38efc55008dbc490,sparkpool,2017-10-26,2018-10-29,27.67217849
0xc57e1550c4a644c2637d6f5fc4258ff69df23d13,sparkpool,2017-10-26,2017-10-26,0.00228945
0x71445670163f15486b734623a504f7aea394604b,sparkpool,2017-10-26,2017-10-26,0.02349098
0x8a9db7c46bc0531124e2a95dc60a3f9e94e06474,sparkpool,2017-10-26,2017-10-26,0.00984168
0x7182b14adbf82db173ecab624ad43f13d5993864,sparkpool,2017-10-26,2017-10-26,0.00540695
0x5d2e8ed49746e6844ffb5945b408fa170f11e321,sparkpool,2017-10-26,2017-10-26,0.00231696
0x77f30acf177b0f59f20f4209c032bbf043f18753,sparkpool,2017-10-26,2017-10-26,0.02517754
0x607026f9e42026204a43024236b11533816cc573,sparkpool,2017-10-26,2017-10-26,2.755e-05
0x790253534f3ebcd11614dc1752b416e7b3894878,sparkpool,2017-10-26,2017-10-26,0.01093668
0x828a395bc7d5edcfdbe9c380562b5f2242b0a44f,sparkpool,2017-10-26,2017-10-26,0.00908014
0xd01bbe1e75d644af261ec93911d6d873a1c14e84,sparkpool,2017-10-26,2017-10-26,0.033606
0x82551c353d1849457f239a46e35a5779b4ea01ca,sparkpool,2017-10-26,2017-10-26,0.01882289
0x69b612b2088a75054de71d7ec10dc50d3be94f55,sparkpool,2017-10-26,2018-05-28,0.17803992
0x4b5053bfd722c85a95a2578e0f2f626b772357fe,sparkpool,2017-10-26,2017-12-28,0.02203101
0x516f10b9181e9979b53bcc9984290bf986598d1b,sparkpool,2017-10-26,2018-05-28,13.04836145
0x737585bbcba58ca1601cbd6ec3a5ce321cb71d48,sparkpool,2017-10-26,2017-10-26,0.00795126
0x73ac4a57d0d2b6305d67b91bde872a1928b985dd,sparkpool,2017-10-26,2018-01-28,1.96881706
0xd7804d4128f3cdd02d9d21f2ab396f9520d15d30,sparkpool,2017-10-26,2018-11-28,10.68410603
0x65a6d5f821bc4e1c7dea8fcf3d797d333ea56bbf,sparkpool,2017-10-26,2017-11-28,0.22394297
0xb1fa2dc3a17d0b03fce112bbffd9f4d34da75fd3,sparkpool,2017-10-26,2017-10-26,0.02066134
0x31373dafb7446cb3352b50b98a9cdf79b2319587,sparkpool,2017-10-26,2017-11-08,0.7106187
0x196de12ac058bf03670dc2e7de007198dc9cad7e,sparkpool,2017-10-26,2017-10-26,0.03229916
0xa36dd62044bdcbbb2f60b23f5f3ef3a2afcc92c1,sparkpool,2017-10-26,2018-09-12,20.47698024
0xf990a2cd8378b792b50db49f9ccc057760a750d0,sparkpool,2017-10-26,2017-12-28,0.06664957
0x9873cc540e8dde4542b086fc5547fcb96da7dbd1,sparkpool,2017-10-26,2017-12-28,0.07636419
0xb1b446348efe2e99d68dcf61b597287cc39e853c,sparkpool,2017-10-26,2017-10-26,0.00065352
0x7b0819aef026f8932b2ab4f22cfcdc77accaaf93,sparkpool,2017-10-26,2018-01-28,0.0056621
0xfe5a15bd6cfa8a55c0996c3eaff4f06b05eaf5cb,sparkpool,2017-10-26,2017-10-26,0.00027385
0x036eed992a361a408414077c3d784a9fc98353ac,sparkpool,2017-10-26,2017-11-28,0.00859464
0x47c4a08e31b272e4ff97d62a61ba3dd5b12665b8,sparkpool,2017-10-26,2017-11-28,0.00691568
0x8d456ccfba6f7e3ad532be2c4257fdcaf704fed5,sparkpool,2017-10-26,2018-04-28,0.11084801
0xbfcfa23a5501948b3f7e92515e1e966ec9cacb11,sparkpool,2017-10-26,2017-10-26,0.00022036
0x97c2f0b660ceefd80f0f0913b4b40cff71c77e80,sparkpool,2017-10-26,2017-10-26,0.00400812
0x687d924ba7200d7b1d5f1faafd13d9b1450c7a72,sparkpool,2017-10-26,2017-10-26,0.03746283
0x14a096d8d48c9741d9223c71ab71a46faeaca3c0,sparkpool,2017-10-26,2018-04-28,0.66250394
0xf363e8e5617c4c4fae1bd62c76dc1b019a10cc4d,sparkpool,2017-10-26,2017-10-26,0.00455657
0x49699ddcaa6ba01f5b6ea95c87b4115317190e30,sparkpool,2017-10-26,2017-10-26,0.00017734
0x5737533fab029b075fb4a7c4356a4012e6dbf483,sparkpool,2017-10-26,2018-09-28,1.40926376
0xcf085088239d50a5b8bd8ffbdd908ebaa4c1a42a,sparkpool,2017-10-26,2017-10-31,0.0176566
0x6f999c51e0b153339b2ee8311f5b0c9d1726c623,sparkpool,2017-10-26,2017-10-26,0.00013138
0xc3c3340ff5995d04ec5f72ddd12fc856702c4311,sparkpool,2017-10-26,2017-10-26,3.941e-05
0xbc044f8a11ce942231f8007524e812462e6c3773,sparkpool,2017-10-26,2017-10-31,0.00108971
0xf3f975ddd64d70d9eab8869e883360e2a71c2413,sparkpool,2017-10-26,2017-12-28,0.35090196
0x0d7be6e7d90d50beb9613f5ee754f26b89437800,sparkpool,2017-10-26,2017-10-26,0.00056007
0x999fd7ac3232e27c7eae05f6bb8341c40dce0b53,sparkpool,2017-10-26,2017-10-26,0.00262569
0x82fc8cb3370884029c2ab7442d66dc10db0d95c3,sparkpool,2017-10-26,2017-11-28,0.0881923
0x9639d2b8f73b9af915e4f00ffdde0785b7c6b5e6,sparkpool,2017-10-26,2018-01-28,0.00399762
0xebedfdbaee583b8135171e9888e70aabf6d9de48,sparkpool,2017-10-26,2017-11-28,0.00143906
0xfc35a3582b80b4c0938ffa702c6a5931d80f39f7,sparkpool,2017-10-26,2017-10-26,0.00191313
0x0388eaa06d9a0f366df06f230d98af21576fca7a,sparkpool,2017-10-26,2017-10-26,5.998e-05
0x518ea4f3d8cd32f137c530a747d02fbd1f75ae43,sparkpool,2017-10-26,2017-10-26,4.718e-05
0x91f348c49ee59ebda3f8645c2fec4e130fc8058c,sparkpool,2017-10-26,2017-10-26,0.02752289
0xb065b0300f5fbe85c35d5d0ef4f9ded40defc26c,sparkpool,2017-10-26,2019-07-20,19.5586353
0x5eafcbc90ea3cbbcf6d2b884ddd676054734a178,sparkpool,2017-10-26,2017-10-26,0.00032249
0x7b96cdbfbf2aa73f55d23cbc62775fdb47003a33,sparkpool,2017-10-26,2018-09-28,0.82811824
0x9c3fe8aad0f4c7f939ebd08d4fff1613ef3be7c7,sparkpool,2017-10-26,2019-01-26,5.14416302
0xa8d9b265ea48eafd749f53d48c58d57544b17c82,sparkpool,2017-10-26,2017-11-28,0.00389864
0xb3051c7ee1b4c4c558ca054d5502edb2cf3b36ea,sparkpool,2017-10-26,2019-07-20,45.19192544
0xe0a0514c5f72f665691b511fad93c2b40fdb15e9,sparkpool,2017-10-26,2017-10-26,0.00052623
0x625144144fde7453cbcc243f0c0618bd0af18be5,sparkpool,2017-10-26,2017-10-26,0.00019168
0x2ed07e45b914f56978dcacd6a4554384df08e206,sparkpool,2017-10-26,2017-10-26,0.00016411
0xfe1650fbd1f54c087482b439f21104d9e96005fb,sparkpool,2017-10-26,2017-10-26,0.01376539
0x716dcef27b6815111e986896a8de091249951b7e,sparkpool,2017-10-26,2018-03-22,5.4068553
0x54f18fc496889cdc8a0412d9bd82182512652093,sparkpool,2017-10-26,2018-01-28,0.01881317
0x336738dfbf3761532e399a2930fc2ddda8a57fa7,sparkpool,2017-10-26,2017-12-28,0.05818427
0x0a4c7e82a866033f5eeaad8164554fe4fe1789ca,sparkpool,2017-10-26,2018-01-28,0.00236346
0xe10e804937ebfeb900414d5cea6bcd09e3caf68b,sparkpool,2017-10-26,2018-02-28,0.26361548
0xf92f5a015c7ac321489065f829495ee6d583158e,sparkpool,2017-10-26,2017-10-26,0.00223621
0xadcf5eaef9cb1eac16e74077d5af9adad047a6ed,sparkpool,2017-10-26,2017-10-26,0.00230858
0xa1a40a884e5beb4e1e252414e0063b2e5b33c8e4,sparkpool,2017-10-26,2018-01-28,0.01236009
0x25df27735bed3decd3f66d8462598e21906fc329,sparkpool,2017-10-26,2018-12-22,21.33633908
0x9b6bc436bc3b2166e365f37edb7a3277c978ec4c,sparkpool,2017-10-26,2018-01-28,0.01815664
0xcd6bcd034c28e0eb4bad64f80a9d466220cd4679,sparkpool,2017-10-26,2017-10-26,0.00244586
0xfda8b4c977a1ce7a5a078489526af15dea45a8f9,sparkpool,2017-10-26,2017-11-28,0.00852281
0x3adf674615731347fd6713cb48e10c8d3f4e10d5,sparkpool,2017-10-26,2019-03-28,1.06131821
0xd03c84c745d3830e19be81bd080de5427042aa73,sparkpool,2017-10-26,2017-10-31,0.00171248
0x490a49c6f55da5186d7c1c0751813d8a9a9ac901,sparkpool,2017-10-26,2017-10-26,0.0024257
0xe58e22cd64d47aa731ce5b79fdaff45d00bc13cd,sparkpool,2017-10-26,2017-11-28,0.00754563
0x55e0adca476d2831ccfde52913e25c53897cee29,sparkpool,2017-10-26,2017-10-26,0.01108725
0x98ea6e430a1ced44dc42a6530d94fba94348ec45,sparkpool,2017-10-26,2017-10-31,0.00062442
0x9abef1af068e92d47f3078070cd23ae75791c294,sparkpool,2017-10-26,2017-10-26,0.00282892
0xcc6bee57a218cb40ebd7ade008fd7dc934dff879,sparkpool,2017-10-26,2017-10-26,0.04227629
0xa4969e173547eca0f0451678626fa79e63e36c2d,sparkpool,2017-10-26,2017-10-26,0.00811572
0x8aec09175a4094b2b1f0f63b56a63c4ae800e20a,sparkpool,2017-10-26,2017-10-31,0.01854444
0x888ae2830a24c1a54e393c9eb92a8ffb7832300e,sparkpool,2017-10-26,2017-10-26,0.02757554
0xb4ba0ca99e9cb80e18e9a046ae070a93576d3b6f,sparkpool,2017-10-26,2017-10-26,0.00436112
0x564560d95233a4c91c6d10b25cddf7c74dfa5df6,sparkpool,2017-10-26,2018-01-28,0.0022687
0xc9e008f13e3aec0b6173d3bc415cf62b85e2b7bb,sparkpool,2017-10-26,2018-04-28,0.04389473
0x4e9310811fc6e6214713f2baef7ec658f575e779,sparkpool,2017-10-26,2017-10-26,0.00081062
0xb7a1243b8f694ba296d188c6e84f588a798640cf,sparkpool,2017-10-26,2017-10-26,0.00041755
0x3196ca3967fac06090f57e24b519dda2e18160be,sparkpool,2017-10-26,2018-12-28,7.13671078
0x533b24879ae84477daf89353c16ba59f429362a6,sparkpool,2017-10-26,2018-01-28,0.04989811
0x11ce1d6f66396ee0bad18d1e1651a88cdb6b5e20,sparkpool,2017-10-26,2017-10-26,0.0013207
0x2e7b71b43ccaeab548b2a156089e0133e82dad70,sparkpool,2017-10-26,2017-10-26,0.00209683
0x717e1ec74faada9e87d6ec720fd7963efe2e3214,sparkpool,2017-10-26,2017-10-26,0.01228028
0x5cf8cfc29ff2f7caaaf445b8886aed56a4719008,sparkpool,2017-10-26,2017-10-26,5.366e-05
0x7257d104184de5bc0aecf22d3545e802287b7bd4,sparkpool,2017-10-26,2019-05-28,12.67227121
0xe8560d7f1a2be2a5e27ad6843811c79790476844,sparkpool,2017-10-26,2017-11-28,0.00276553
0xed0bc8ec66f4fa51fcd89c80c5f903eaa72fdd57,sparkpool,2017-10-26,2018-01-28,0.22094237
0x3d7fe9a8ac0c0a8f8ab45050ac6de62fe5dc6413,sparkpool,2017-10-26,2017-10-26,0.03359966
0x783fc394f98a01650744523692c8353222e09868,sparkpool,2017-10-26,2017-10-26,0.00174624
0xb560a56f2b71281882224f43c758d8ba152b40c8,sparkpool,2017-10-26,2017-10-26,0.00042241
0x68b899972cdaf1b3494ea7e0a06f315ca27ff2b7,sparkpool,2017-10-26,2017-10-26,0.00468757
0x7a99be3b877a1af7cbad4a9ccaec6fc4472ac1b2,sparkpool,2017-10-26,2017-10-31,0.00454843
0x9baf926e916919ee6b113b8c311aab2d5d1225f0,sparkpool,2017-10-26,2017-10-31,0.00407947
0xe44393407a1d739e3c9a21ad4a403c4b33b85517,sparkpool,2017-10-26,2017-10-26,0.00486637
0x56f6e35efd98f42d40884163946e07f9993a688b,sparkpool,2017-10-26,2017-10-26,0.01191932
0x786d514fdc3322b0b906834eea27471b01fe75ef,sparkpool,2017-10-26,2017-10-26,0.00024075
0x5f3716514501522e8fd6d36115f7cce8ed8568ce,sparkpool,2017-10-26,2019-07-21,84.66523858
0x877d189c6fca540b63b49bb6d5bbd469c23f29d8,sparkpool,2017-10-26,2017-10-26,2.08e-06
0x638a7e3a504bf8aca92781035a37d56c7dfbdb13,sparkpool,2017-10-26,2018-01-28,0.00089269
0x075a7f80a2a3a41c96e09abb6965f3613694ccc9,sparkpool,2017-10-26,2018-10-28,56.76312961
0x35de1a5a66cc1864c8807b501de59f604d7de2f0,sparkpool,2017-10-26,2018-09-19,32.80745887
0x71b5a6001e35f052d394a9c23603c7709c2ca2b2,sparkpool,2017-10-26,2018-11-28,18.6596492
0x865018bc251dc23e1fc7bbb6c7a8daf3cd2b5cf2,sparkpool,2017-10-26,2017-11-28,0.0386614
0x8ce632726cce57fa182b25b23128aadceece6746,sparkpool,2017-10-26,2018-01-28,0.00488217
0x37cad224e7c6052f2aacf989f6f9f5a5de822bda,sparkpool,2017-10-26,2017-10-26,3.86e-06
0xfba79217c992b4fae6bcbb4edb5f228e02490704,sparkpool,2017-10-26,2018-04-28,4.24735286
